Diner Id,Restaurant Name,Restaurant Id,Visit Time,Covers,Review Score
1877482,Dunston Hall - Brasserie Bar and Grill,7553,2016-10-15 18:45:00,2,NULL
1877482,Dunston Hall - Brasserie Bar and Grill,7553,2016-10-22 19:00:00,2,NULL
1877482,Angels Hotel,5088,2016-10-15 19:00:00,2,NULL
1877482,Angels Hotel,5088,2016-10-25 13:00:00,3,NULL
1877482,Tankersley Manor - Bar and Brasserie,5225,2016-10-14 19:45:00,2,NULL
1877482,Afton Restaurant,5306,2016-10-09 15:15:00,2,NULL
1877482,Jenkins & Sons,5771,2016-10-08 19:45:00,2,NULL
1877482,Jenkins & Sons,5771,2016-10-30 10:15:00,3,NULL
1877482,Dunston Hall - Brasserie Bar and Grill,7553,2016-10-06 18:45:00,2,NULL
1877482,Dunston Hall - Brasserie Bar and Grill,7553,2016-10-11 19:30:00,2,NULL
1877482,Dunston Hall - Brasserie Bar and Grill,7553,2016-10-18 19:00:00,2,NULL
1877482,Dunston Hall - Brasserie Bar and Grill,7553,2016-10-19 18:45:00,2,NULL
1877482,Belton Woods - Stantons Brasserie,7609,2016-10-29 19:30:00,5,NULL
1877482,Slaley Hall - Hadrians,7667,2016-10-27 18:15:00,2,NULL
1877482,Chick N Sours -  Seven Dials,8979,2016-10-18 19:30:00,2,NULL
1891657,The Gannet,5234,2016-10-21 18:00:00,2,NULL
1891657,The Left Bank,7680,2016-10-01 19:45:00,4,NULL
1891786,The Gannet,5234,2016-10-01 19:15:00,2,NULL
1891786,The Finnieston,6290,2016-10-07 19:30:00,2,NULL
1891786,The Finnieston,6290,2016-10-14 19:30:00,2,3.2
1891786,Porter & Rye,6482,2016-10-01 19:15:00,2,NULL
1894715,Ubiquitous Chip Brasserie,7994,2016-10-08 20:00:00,2,NULL
1894715,Mitchells Restaurant & Function Room,6899,2016-10-09 14:30:00,2,NULL
1934030,Ubiquitous Chip Restaurant,7977,2016-10-22 13:45:00,2,NULL
1934030,Cafe Gandolfi,6735,2016-10-15 19:30:00,2,NULL
1960433,Raffaelle's Italian Kitchen and Bar,7009,2016-10-22 19:45:00,2,NULL
1960433,Garvie & Co.,5853,2016-10-22 19:45:00,2,NULL
1975846,Cail Bruich,6917,2016-10-07 13:00:00,2,NULL
1975846,Cail Bruich,6917,2016-10-14 13:00:00,6,NULL
1981778,Dakota Edinburgh,4288,2016-10-01 20:00:00,4,NULL
1981778,The Italian Caffè,6737,2016-10-29 19:15:00,4,5
1981778,La Vita George Square,6333,2016-10-15 19:00:00,2,NULL
2001765,Thaikhun Glasgow,7560,2016-10-08 19:15:00,2,NULL
2001765,Eusebi Restaurant & Deli,7691,2016-10-22 20:15:00,4,NULL
2008755,The Spiritualist,8037,2016-10-29 15:15:00,3,NULL
2008755,Arisaig Restaurant,3146,2016-10-07 17:30:00,2,NULL
2028931,Ox and Finch,5909,2016-10-03 20:30:00,2,NULL
2028931,Mother India Glasgow,3349,2016-10-03 20:30:00,2,NULL
2031744,Di Maggio's West End,3467,2016-10-04 19:30:00,3,NULL
2031744,Brel,5409,2016-10-07 18:30:00,6,NULL
2031744,Tony Macaroni Byres Rd,3854,2016-10-04 19:30:00,3,NULL
2031744,Black Sheep Bistro,8287,2016-10-08 20:00:00,6,NULL
2053704,Arisaig Restaurant,3146,2016-10-29 13:45:00,2,NULL
2053704,Arisaig Restaurant,3146,2016-10-29 15:00:00,2,NULL
2053704,Arisaig Restaurant,3146,2016-10-29 13:00:00,2,NULL
2053704,Arisaig Restaurant,3146,2016-10-29 13:15:00,2,NULL
2053704,Arisaig Restaurant,3146,2016-10-29 13:45:00,3,NULL
2053704,Arisaig Restaurant,3146,2016-10-29 14:15:00,2,NULL
2053704,Arisaig Restaurant,3146,2016-10-29 17:00:00,4,NULL
2053704,Arisaig Restaurant,3146,2016-10-29 12:15:00,4,NULL
2053704,Arisaig Restaurant,3146,2016-10-29 12:30:00,2,NULL
2053704,Arisaig Restaurant,3146,2016-10-29 14:00:00,2,NULL
2053704,Arisaig Restaurant,3146,2016-10-29 13:15:00,3,NULL
2053704,Arisaig Restaurant,3146,2016-10-29 13:45:00,4,NULL
2053704,Arisaig Restaurant,3146,2016-10-29 15:15:00,2,NULL
2067188,Obu Pan Asian,6376,2016-10-16 17:00:00,2,NULL
2067188,WEST On The Corner,6858,2016-10-31 14:30:00,2,NULL
2103043,Bar Soba Merchant City,7031,2016-10-29 19:15:00,15,NULL
2103043,The Italian Caffè,6737,2016-10-29 17:00:00,4,NULL
2104716,Celino's Italian Delicatessen Trattoria,4465,2016-10-14 15:00:00,2,NULL
2104716,Topolabamba Glasgow,6163,2016-10-01 17:45:00,2,NULL
2109929,Maggie Mays,4693,2016-10-15 21:30:00,25,NULL
2109929,Maggie Mays,8710,2016-10-15 21:30:00,2,NULL
2109929,Maggie Mays,8710,2016-10-15 19:30:00,14,NULL
2109929,Maggie Mays,8710,2016-10-15 21:30:00,14,NULL
2109929,Maggie Mays,4693,2016-10-15 19:30:00,25,NULL
2124516,Di Maggio's Theatreland,3383,2016-10-29 18:00:00,2,NULL
2124516,Ashoka Bearsden,5035,2016-10-09 18:30:00,2,NULL
2178210,Ubiquitous Chip Restaurant,7977,2016-10-17 20:15:00,2,NULL
2178210,Guy's Restaurant & Bar,3513,2016-10-14 20:00:00,2,NULL
2261856,Ox and Finch,5909,2016-10-09 14:45:00,2,NULL
2261856,Porter & Rye,6482,2016-10-28 13:00:00,2,NULL
2298908,Topolabamba Glasgow,6163,2016-10-29 18:00:00,2,NULL
2298908,Topolabamba Glasgow,6163,2016-10-29 17:15:00,2,NULL
2301096,Cup Tea Lounge - Glasgow,5495,2016-10-08 14:30:00,5,NULL
2301096,Viva,3877,2016-10-28 20:00:00,2,NULL
2301096,Chaophraya Glasgow,4709,2016-10-01 19:45:00,5,NULL
2321481,Champagne Central,5113,2016-10-16 13:30:00,2,NULL
2321481,Chaophraya Glasgow,4709,2016-10-27 16:00:00,4,NULL
2321481,Champagne Central,5113,2016-10-02 13:30:00,2,NULL
2371887,The Anchor Line Bar and Grill,6214,2016-10-25 17:45:00,4,NULL
2371887,The Italian Kitchen,6638,2016-10-04 19:30:00,2,NULL
2374997,Porter & Rye,6482,2016-10-26 19:30:00,2,NULL
2374997,Di Maggio's Shawlands,3468,2016-10-08 18:00:00,4,NULL
2374997,Di Maggio's Shawlands,3468,2016-10-23 12:15:00,4,NULL
2385926,Cup Tea Lounge - Glasgow,5495,2016-10-19 15:30:00,3,NULL
2385926,Cail Bruich,6917,2016-10-20 13:00:00,2,NULL
2395961,The Gannet,5234,2016-10-22 19:45:00,4,NULL
2395961,The Spiritualist,8037,2016-10-28 20:30:00,2,NULL
2400311,Ubiquitous Chip Brasserie,7994,2016-10-13 20:15:00,2,NULL
2400311,Blythswood Square Restaurant,3858,2016-10-13 20:30:00,4,NULL
2400311,Chaophraya Glasgow,4709,2016-10-14 20:15:00,4,NULL
2409931,Atlantic Brasserie,7461,2016-10-01 20:15:00,4,NULL
2409931,The Finnieston,6290,2016-10-01 20:00:00,4,NULL
2416309,The Gannet,5234,2016-10-28 20:00:00,4,NULL
2416309,Cafe Gandolfi,6735,2016-10-28 20:15:00,4,NULL
2416309,Cafe Gandolfi,6735,2016-10-29 20:15:00,4,4.2
2427227,Amarone Glasgow,3384,2016-10-08 19:30:00,2,NULL
2427227,La Bonne Auberge Theatreland,3538,2016-10-22 18:15:00,2,NULL
2484341,The Finnieston,6290,2016-10-28 20:15:00,4,NULL
2484341,Raffaelle's Italian Kitchen and Bar,7009,2016-10-20 21:00:00,3,NULL
2494424,Cafe Source Too,5126,2016-10-07 19:00:00,4,4.8
2494424,Cafe Source Too,5126,2016-10-22 19:00:00,4,NULL
2494424,Cafe Source Too,5126,2016-10-29 19:15:00,4,NULL
2505897,Blythswood Square Salon,3859,2016-10-17 12:00:00,2,NULL
2505897,The Butterfly and The Pig,5130,2016-10-17 09:15:00,2,NULL
2508415,Ubiquitous Chip Restaurant,7977,2016-10-10 19:15:00,3,NULL
2508415,Ox and Finch,5909,2016-10-19 17:00:00,3,NULL
2508713,Garvie & Co.,5853,2016-10-14 18:30:00,4,NULL
2508713,Boclair House,8174,2016-10-16 14:15:00,3,NULL
2512011,Guy's Restaurant & Bar,3513,2016-10-06 13:00:00,3,NULL
2512011,The Griffin,8218,2016-10-27 14:00:00,2,NULL
2524829,Lychee Oriental,5543,2016-10-26 20:00:00,2,NULL
2524829,The Meat Bar,5086,2016-10-15 20:30:00,2,NULL
2526809,Topolabamba Glasgow,6163,2016-10-03 18:30:00,2,NULL
2526809,Ox and Finch,5909,2016-10-01 16:15:00,2,NULL
2531079,Chaakoo Glasgow,8885,2016-10-14 18:45:00,2,NULL
2531079,Chaakoo Glasgow,8885,2016-10-28 18:45:00,2,NULL
2540169,The Anchor Line Bar and Grill,6214,2016-10-29 18:45:00,4,NULL
2540169,Mother India Glasgow,3349,2016-10-29 18:15:00,4,5
2556011,Stravaigin,7985,2016-10-15 19:15:00,4,NULL
2556011,Black Dove,7332,2016-10-08 11:00:00,4,NULL
2556501,Amarone Glasgow,3384,2016-10-22 13:00:00,5,NULL
2556501,Amarone Glasgow,3384,2016-10-01 13:15:00,4,NULL
2556501,The Gannet,5234,2016-10-30 17:30:00,2,NULL
2573650,Cail Bruich,6917,2016-10-15 13:30:00,4,NULL
2573650,Blythswood Square Restaurant,3858,2016-10-21 19:45:00,2,NULL
2575130,Ox and Finch,5909,2016-10-24 18:00:00,1,NULL
2575130,Urban Reef Restaurant,3754,2016-10-29 12:30:00,4,NULL
2575130,James Street South,4993,2016-10-14 19:15:00,4,NULL
2575130,Stravaigin,7985,2016-10-24 19:30:00,2,NULL
2605460,Obu Pan Asian,6376,2016-10-15 20:00:00,2,NULL
2605460,Obu Pan Asian,6376,2016-10-15 19:45:00,2,NULL
2624571,Topolabamba Glasgow,6163,2016-10-18 19:00:00,3,NULL
2624571,Ox and Finch,5909,2016-10-18 18:30:00,2,NULL
2628566,The Gannet,5234,2016-10-08 18:45:00,6,NULL
2628566,The Italian Caffè,6737,2016-10-10 14:30:00,4,NULL
2628566,Blythswood Square Salon,3859,2016-10-07 14:00:00,6,NULL
2656181,Chaophraya Glasgow,4709,2016-10-28 18:00:00,2,NULL
2656181,The Anchor Line Bar and Grill,6214,2016-10-01 16:15:00,5,NULL
2665895,Amarone Glasgow,3384,2016-10-21 18:30:00,2,NULL
2665895,Amarone Glasgow,3384,2016-10-21 19:30:00,2,NULL
2683473,Ox and Finch,5909,2016-10-18 18:30:00,2,NULL
2683473,Guy's Restaurant & Bar,3513,2016-10-06 19:30:00,2,NULL
2700562,The Gannet,5234,2016-10-27 18:45:00,2,NULL
2700562,Ox and Finch,5909,2016-10-17 17:00:00,2,NULL
2700562,Gandolfi Fish,6740,2016-10-16 20:00:00,3,NULL
2700562,Guy's Restaurant & Bar,3513,2016-10-20 18:00:00,2,NULL
2755679,Arisaig Restaurant,3146,2016-10-14 13:15:00,2,NULL
2755679,WEST On The Corner,6858,2016-10-04 19:00:00,2,5
2757642,Lychee Oriental,5543,2016-10-25 18:15:00,2,NULL
2757642,Lychee Oriental,5543,2016-10-17 19:00:00,6,NULL
2802225,The Griffin,8218,2016-10-23 14:30:00,2,NULL
2802225,Arisaig Restaurant,3146,2016-10-23 16:00:00,2,NULL
2806998,The Italian Caffè,6737,2016-10-11 18:45:00,2,NULL
2806998,Arisaig Restaurant,3146,2016-10-05 18:00:00,2,NULL
2806998,Barca Tapas,7927,2016-10-27 18:30:00,2,NULL
2806998,Arisaig Restaurant,3146,2016-10-11 20:30:00,2,NULL
2824489,Guy's Restaurant & Bar,3513,2016-10-28 16:30:00,2,NULL
2824489,La Vita Spuntini,7864,2016-10-15 19:00:00,5,NULL
2824489,Guy's Restaurant & Bar,3513,2016-10-21 17:30:00,2,NULL
2824489,Ox and Finch,5909,2016-10-28 16:15:00,2,NULL
2824489,Topolabamba Glasgow,6163,2016-10-21 17:15:00,2,NULL
2830010,Thaikhun Glasgow,7560,2016-10-02 19:00:00,5,NULL
2830010,The Anchor Line Bar and Grill,6214,2016-10-29 17:30:00,4,NULL
2860095,Chaakoo Glasgow,8885,2016-10-28 12:15:00,2,NULL
2860095,Ubiquitous Chip Restaurant,7977,2016-10-01 14:15:00,4,NULL
2872581,Amarone Edinburgh,4219,2016-10-21 16:30:00,2,NULL
2872581,Oregano,4530,2016-10-15 15:00:00,11,5
2872581,Chaophraya Glasgow,4709,2016-10-28 17:15:00,2,NULL
2874139,Hanoi Bike Shop,7984,2016-10-01 19:45:00,2,NULL
2874139,Lebowskis West End,7497,2016-10-29 13:30:00,6,NULL
2881173,Lebowskis South Side,8545,2016-10-30 17:00:00,2,NULL
2881173,Ox and Finch,5909,2016-10-13 19:00:00,2,NULL
2882329,La Vita George Square,6333,2016-10-08 17:30:00,2,3.8
2882329,Amore Merchant City,5782,2016-10-22 17:15:00,4,NULL
2882329,Amore Merchant City,5782,2016-10-22 16:30:00,4,NULL
2906753,The Anchor Line Bar and Grill,6214,2016-10-08 21:00:00,2,NULL
2906753,Atlantic Brasserie,7461,2016-10-08 20:45:00,2,NULL
2935849,Cail Bruich,6917,2016-10-19 12:00:00,2,NULL
2935849,Restaurant Mediterraneo,3741,2016-10-28 18:30:00,4,4.4
2981432,Topolabamba Glasgow,6163,2016-10-29 19:30:00,2,NULL
2981432,Topolabamba Glasgow,6163,2016-10-30 13:00:00,3,5
2981432,Topolabamba Glasgow,6163,2016-10-12 18:45:00,6,NULL
3040615,Topolabamba Glasgow,6163,2016-10-07 18:15:00,5,NULL
3040615,Arisaig Restaurant,3146,2016-10-29 16:15:00,2,NULL
3040615,Arisaig Restaurant,3146,2016-10-27 18:00:00,2,NULL
3075418,Chaophraya Glasgow,4709,2016-10-12 13:30:00,2,NULL
3075418,Chaophraya Glasgow,4709,2016-10-12 12:00:00,2,NULL
3078943,Cup Tea Lounge - Glasgow,5495,2016-10-29 14:30:00,4,NULL
3078943,Spa Cafe,8719,2016-10-08 14:00:00,2,NULL
3096003,Sapporo Glasgow,3607,2016-10-29 19:00:00,2,3
3096003,Sapporo Manchester,3742,2016-10-02 19:15:00,2,NULL
3096003,The Left Bank,7680,2016-10-16 18:00:00,2,NULL
3122322,Champagne Central,5113,2016-10-19 12:00:00,2,NULL
3122322,Guy's Restaurant & Bar,3513,2016-10-01 13:30:00,4,NULL
3136308,Restaurant Mediterraneo,3741,2016-10-01 20:00:00,2,NULL
3136308,Di Maggio's CITY CENTRE,3374,2016-10-07 16:00:00,2,NULL
3140127,Cafe Andaluz Glasgow | City Centre,3183,2016-10-22 14:00:00,4,NULL
3140127,La Vita Bishopbriggs,7863,2016-10-01 19:30:00,2,NULL
3153581,Ox and Finch,5909,2016-10-22 20:15:00,2,NULL
3153581,The Griffin,8218,2016-10-30 17:00:00,2,NULL
3153581,Ox and Finch,5909,2016-10-17 18:00:00,2,NULL
3167028,The Anchor Line Bar and Grill,6214,2016-10-28 20:00:00,4,NULL
3167028,Ox and Finch,5909,2016-10-02 16:00:00,2,NULL
3184426,Atlantic Brasserie,7461,2016-10-01 17:45:00,2,NULL
3184426,Atlantic Brasserie,7461,2016-10-20 13:45:00,2,4.8
3184426,Chaakoo Glasgow,8885,2016-10-29 18:15:00,3,NULL
3184474,Metropolitan,3570,2016-10-28 17:45:00,8,NULL
3184474,Inn on the Loch,3307,2016-10-22 19:30:00,2,NULL
3184474,Bar Soba Merchant City,7031,2016-10-25 12:45:00,18,NULL
3225782,Bag o' Nails,8699,2016-10-14 21:00:00,10,NULL
3225782,Hanoi Bike Shop,7984,2016-10-14 19:00:00,8,NULL
3239121,ResDiary Training,7307,2016-10-24 09:00:00,1,NULL
3239121,Restaurant Martin Wishart,3743,2016-10-26 21:00:00,2,NULL
3239121,ResDiary Training,7307,2016-10-11 12:15:00,1,NULL
3247025,Eusebi Restaurant & Deli,7691,2016-10-30 14:00:00,2,NULL
3247025,Lychee Oriental,5543,2016-10-01 19:15:00,2,3
3258513,Stravaigin,7985,2016-10-29 21:15:00,2,NULL
3258513,Bar Soba City Centre,4755,2016-10-01 19:30:00,4,NULL
3282917,The Anchor Line Bar and Grill,6214,2016-10-21 13:45:00,2,NULL
3282917,The Italian Caffè,6737,2016-10-07 15:15:00,2,5
3282917,The Italian Caffè,6737,2016-10-15 15:30:00,4,5
3285076,Cafe Andaluz Glasgow | City Centre,3183,2016-10-04 18:00:00,2,NULL
3285076,Chaophraya Glasgow,4709,2016-10-12 18:15:00,3,NULL
3286250,Eusebi Restaurant & Deli,7691,2016-10-27 18:30:00,2,NULL
3286250,Chaophraya Glasgow,4709,2016-10-08 13:30:00,4,NULL
3287387,Ox and Finch,5909,2016-10-22 17:45:00,4,NULL
3287387,The Italian Caffè,6737,2016-10-22 18:00:00,4,NULL
3287387,Dakota Deluxe Glasgow,7883,2016-10-29 21:00:00,2,NULL
3299203,Cafe Gandolfi,6735,2016-10-16 10:00:00,3,NULL
3299203,Cafe Andaluz Glasgow | West End,3345,2016-10-29 19:45:00,3,NULL
3299203,The Left Bank,7680,2016-10-20 20:30:00,4,NULL
3310893,The Gannet,5234,2016-10-28 12:15:00,2,NULL
3310893,Topolabamba Glasgow,6163,2016-10-14 12:00:00,2,NULL
3314458,The Corner House Kilwinning,8764,2016-10-03 18:45:00,6,NULL
3314458,Chaophraya Glasgow,4709,2016-10-01 14:00:00,3,NULL
3314458,Champagne Central,5113,2016-10-02 13:45:00,2,NULL
3353897,Koolba Restaurant,7253,2016-10-25 18:45:00,6,5
3353897,Koolba Restaurant,7253,2016-10-25 19:30:00,6,NULL
3353897,Chillies West End,3713,2016-10-22 20:00:00,4,NULL
3380342,Mini Grill,7930,2016-10-01 13:45:00,2,NULL
3380342,Metropolitan,3570,2016-10-21 18:00:00,10,NULL
3417381,The Larder Glasgow,8273,2016-10-26 20:15:00,2,NULL
3417381,Blythswood Square Restaurant,3858,2016-10-28 17:45:00,2,NULL
3452858,Cail Bruich,6917,2016-10-25 20:00:00,2,NULL
3452858,The Gannet,5234,2016-10-27 19:30:00,2,NULL
3452858,Alchemilla,9121,2016-10-25 19:00:00,2,NULL
3504736,Black Sheep Bistro,8287,2016-10-27 19:30:00,5,NULL
3508122,Arisaig Restaurant,3146,2016-10-28 20:00:00,3,NULL
3508122,Metropolitan,3570,2016-10-28 20:00:00,3,NULL
3513822,Eusebi Restaurant & Deli,7691,2016-10-15 17:30:00,4,NULL
3513822,Dakota Deluxe Glasgow,7883,2016-10-22 20:30:00,2,NULL
3520050,Blythswood Square Restaurant,3858,2016-10-20 17:30:00,3,NULL
3520050,Blythswood Square Restaurant,3858,2016-10-30 19:15:00,3,NULL
3533871,The Anchor Line Bar and Grill,6214,2016-10-22 13:30:00,5,NULL
3533871,Ox and Finch,5909,2016-10-07 20:30:00,2,NULL
3533871,Ox and Finch,5909,2016-10-22 18:00:00,2,NULL
3569081,Viva,3877,2016-10-28 12:45:00,2,NULL
3569081,Chaakoo Glasgow,8885,2016-10-22 12:00:00,2,4.6
3569081,Dakota Deluxe Glasgow,7883,2016-10-08 14:45:00,2,NULL
3569081,Chaakoo Glasgow,8885,2016-10-22 13:30:00,2,NULL
3584930,The Italian Caffè,6737,2016-10-14 19:00:00,2,NULL
3584930,Gandolfi Fish,6740,2016-10-14 19:00:00,2,NULL
3590511,The Larder Glasgow,8273,2016-10-07 19:15:00,3,NULL
3590511,Porter & Rye,6482,2016-10-24 18:30:00,4,NULL
3638843,Amarone Glasgow,3384,2016-10-01 12:15:00,2,NULL
3638843,The Italian Caffè,6737,2016-10-22 12:30:00,4,NULL
3710205,Amarone Glasgow,3384,2016-10-29 20:45:00,4,NULL
3710205,Chaophraya Glasgow,4709,2016-10-29 20:00:00,4,NULL
3710205,Topolabamba Glasgow,6163,2016-10-28 21:45:00,2,NULL
3714471,Chaophraya Glasgow,4709,2016-10-28 15:30:00,2,NULL
3714471,Porter & Rye,6482,2016-10-28 18:00:00,2,NULL
3714471,Cafe Gandolfi,6735,2016-10-29 11:15:00,2,4.8
3719873,Blythswood Square Salon,3859,2016-10-30 13:00:00,4,NULL
3719873,Boclair House,8174,2016-10-21 19:30:00,2,5
3724393,Mother India Glasgow,3349,2016-10-22 17:30:00,4,NULL
3724393,Ubiquitous Chip Brasserie,7994,2016-10-24 20:30:00,2,NULL
3745675,Grand Central Hotel Glasgow (Tempus),4392,2016-10-17 19:30:00,4,NULL
3745675,Champagne Central,5113,2016-10-17 13:30:00,2,4.2
3745675,The Griffin,8218,2016-10-04 17:30:00,2,3.2
3745675,The Griffin,8218,2016-10-16 17:30:00,2,2.4
3775641,The Italian Caffè,6737,2016-10-15 17:30:00,2,NULL
3775641,Chillies West End,3713,2016-10-29 17:45:00,2,NULL
3783417,Ox and Finch,5909,2016-10-24 18:45:00,2,NULL
3783417,The Left Bank,7680,2016-10-29 19:45:00,2,NULL
3783417,Black Sheep Bistro,8287,2016-10-12 19:30:00,2,NULL
3783417,Ashoka Westend (Argyle Street),5031,2016-10-15 19:30:00,2,NULL
3783417,Cail Bruich,6917,2016-10-30 19:00:00,2,NULL
3786221,WEST On The Corner,6858,2016-10-08 19:45:00,2,NULL
3786221,The Finnieston,6290,2016-10-29 17:00:00,5,NULL
3823268,The Anchor Line Bar and Grill,6214,2016-10-15 13:45:00,2,4.8
3823268,Koolba Restaurant,7253,2016-10-08 17:45:00,2,NULL
3874459,The Meat Bar,5086,2016-10-08 20:00:00,2,4.8
3874459,The Gannet,5234,2016-10-25 17:45:00,1,NULL
3879242,The Anchor Line Bar and Grill,6214,2016-10-22 15:00:00,2,NULL
3879242,Cafe Gandolfi,6735,2016-10-23 11:30:00,6,NULL
3882335,Ox and Finch,5909,2016-10-10 13:00:00,3,NULL
3882335,Ubiquitous Chip Restaurant,7977,2016-10-08 21:45:00,2,NULL
3891528,Blythswood Square Restaurant,3858,2016-10-21 16:30:00,2,NULL
3891528,Tony Macaroni City Centre,5043,2016-10-25 17:00:00,2,NULL
3896382,Chaophraya Glasgow,4709,2016-10-22 20:30:00,2,NULL
3896382,Tony Macaroni Byres Rd,3854,2016-10-07 18:30:00,4,NULL
3927398,Scholars Restaurant,8743,2016-10-28 12:30:00,7,5
3927398,Amarone Glasgow,3384,2016-10-07 17:30:00,10,NULL
3929156,Chaophraya Glasgow,4709,2016-10-04 17:30:00,4,NULL
3929156,Bella Napoli,7808,2016-10-09 19:00:00,6,NULL
3933304,Marco Pierre White Steakhouse Bar and Grill,4176,2016-10-28 19:00:00,2,NULL
3933304,The Italian Kitchen,6638,2016-10-30 14:00:00,2,NULL
3934171,Chaakoo Glasgow,8885,2016-10-28 20:30:00,2,NULL
3934171,Chaophraya Glasgow,4709,2016-10-27 20:00:00,2,NULL
3934171,Topolabamba Glasgow,6163,2016-10-21 20:45:00,2,NULL
3941210,Hanoi Bike Shop,7984,2016-10-08 15:00:00,2,NULL
3941210,The Italian Kitchen,6638,2016-10-09 15:15:00,4,NULL
3967632,Chaophraya Glasgow,4709,2016-10-27 13:00:00,2,NULL
3967632,Thaikhun Glasgow,7560,2016-10-07 19:30:00,2,NULL
3967632,Thaikhun Glasgow,7560,2016-10-11 18:45:00,2,NULL
3977570,Lebowskis South Side,8545,2016-10-06 20:00:00,3,NULL
3977570,Blythswood Square Restaurant,3858,2016-10-15 20:30:00,2,NULL
3992299,The Anchor Line Bar and Grill,6214,2016-10-08 17:30:00,4,NULL
3992299,Ashoka Bearsden,5035,2016-10-15 19:00:00,2,NULL
4008030,Viva,3877,2016-10-15 12:00:00,2,NULL
4008030,The Italian Kitchen,6638,2016-10-05 17:00:00,2,NULL
4008030,The Italian Kitchen,6638,2016-10-09 16:45:00,8,NULL
4008030,Viva,3877,2016-10-05 17:00:00,2,NULL
4008030,Viva,3877,2016-10-22 12:00:00,2,NULL
4020160,Tony Macaroni Glasgow Fort,7663,2016-10-13 18:00:00,3,NULL
4020160,Sloans Bar & Restaurant,8000,2016-10-02 16:00:00,2,NULL
4043530,Arisaig Restaurant,3146,2016-10-05 17:45:00,2,NULL
4043530,Arisaig Restaurant,3146,2016-10-20 18:00:00,2,NULL
4043530,The Griffin,8218,2016-10-14 20:00:00,2,4.4
4072284,Raffaelle's Italian Kitchen and Bar,7009,2016-10-29 19:45:00,3,NULL
4072284,Lebowskis West End,7497,2016-10-14 17:45:00,2,NULL
4074129,WEST On The Corner,6858,2016-10-06 20:00:00,4,NULL
4074129,WEST On The Corner,6858,2016-10-27 20:00:00,5,NULL
4076153,Porter & Rye,6482,2016-10-08 16:45:00,2,NULL
4076153,Mini Grill,7930,2016-10-21 18:00:00,2,NULL
4092209,Cail Bruich,6917,2016-10-05 18:30:00,2,NULL
4092209,Dakota Deluxe Glasgow,7883,2016-10-21 18:00:00,12,NULL
4098734,Amarone Glasgow,3384,2016-10-22 18:00:00,6,NULL
4098734,Amarone Glasgow,3384,2016-10-22 18:00:00,12,NULL
4114248,Cup Tea Lounge - Glasgow,5495,2016-10-11 10:00:00,2,NULL
4114248,Champagne Central,5113,2016-10-10 14:00:00,2,NULL
4138277,Di Maggio's Theatreland,3383,2016-10-18 18:30:00,25,NULL
4138277,Amarone Edinburgh,4219,2016-10-02 12:30:00,18,NULL
4138277,Amarone Edinburgh,4219,2016-10-30 12:30:00,12,NULL
4138277,Di Maggio's Theatreland,3383,2016-10-29 20:30:00,12,NULL
4138277,Barolo Grill,3553,2016-10-19 12:15:00,25,NULL
4138277,Amarone Edinburgh,4219,2016-10-20 12:30:00,25,NULL
4158527,Cafe Gandolfi,6735,2016-10-03 15:15:00,2,NULL
4158527,The Italian Kitchen,6638,2016-10-14 20:00:00,2,NULL
4189573,Metropolitan,3570,2016-10-07 18:45:00,2,NULL
4189573,Di Maggio's Shawlands,3468,2016-10-09 15:00:00,3,NULL
4196219,Guy's Restaurant & Bar,3513,2016-10-08 17:30:00,2,NULL
4196219,Topolabamba Glasgow,6163,2016-10-26 14:30:00,2,NULL
4218023,Arisaig Restaurant,3146,2016-10-09 17:00:00,4,NULL
4218023,Chaophraya Glasgow,4709,2016-10-08 17:45:00,2,NULL
4218240,Viva,3877,2016-10-29 16:00:00,2,NULL
4218240,The Italian Caffè,6737,2016-10-30 16:00:00,2,NULL
4234596,Atlantic Brasserie,7461,2016-10-05 13:45:00,15,NULL
4234596,Ubiquitous Chip Restaurant,7977,2016-10-04 13:45:00,13,NULL
4244472,Mother India Glasgow,3349,2016-10-01 18:00:00,2,NULL
4244472,NY American Grill,5928,2016-10-29 13:45:00,4,NULL
4262377,Boteco do Brasil Glasgow,4974,2016-10-03 14:00:00,4,NULL
4262377,Hanoi Bike Shop,7984,2016-10-04 13:00:00,4,NULL
4267488,Cafe Andaluz Glasgow | West End,3345,2016-10-28 21:00:00,3,NULL
4267488,Ox and Finch,5909,2016-10-16 18:00:00,4,NULL
4279696,The Anchor Line Bar and Grill,6214,2016-10-28 20:45:00,2,NULL
4279696,Black Dove,7332,2016-10-25 19:30:00,4,NULL
4416259,The Mill House,7491,2016-10-10 20:00:00,3,NULL
4416259,Lebowskis West End,7497,2016-10-14 18:30:00,2,NULL
4416259,Barolo Grill,3553,2016-10-28 13:15:00,2,NULL
4422884,Oran Mor,6819,2016-10-22 13:00:00,4,1.4
4422884,Dine,7612,2016-10-29 17:30:00,4,5
4422884,Ubiquitous Chip Restaurant,7977,2016-10-22 13:00:00,4,NULL
4441006,WEST On The Green,4509,2016-10-09 13:45:00,5,NULL
4441006,The Butterfly and The Pig,5130,2016-10-22 19:00:00,50,NULL
4469480,Loks Bar & Kitchen,6357,2016-10-30 17:00:00,5,NULL
4469480,Cup Merchant City,7547,2016-10-13 14:00:00,2,NULL
4469497,Raffaelle's Italian Kitchen and Bar,7009,2016-10-29 18:00:00,3,NULL
